experiment,image,item,Trial_Index_,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_ANGLE,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_INDEX,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_ID,EYE_USED,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START
6,NamingWITHOUTinterference.jpg,23,3,433.50,343.20,515.6,346.1,-1.51,2.71,79.59,RIGHT,34,29,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,516.70,350.20,610.2,339.3,4.96,3.09,85.76,RIGHT,36,30,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,613.20,342.70,679.8,337.6,3.27,2.18,68.24,RIGHT,32,31,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,681.60,342.30,752.6,330.8,6.92,2.33,68.52,RIGHT,34,32,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,757.20,334.60,730.5,334.5,179.84,0.87,39.73,LEFT,22,33,[ 10],10,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,736.50,333.60,829.3,327.6,2.79,3.03,84.07,RIGHT,36,34,[ 14],14,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,831.40,333.90,356.8,980.5,-135.30,20.96,262.05,LEFT,80,35,[ ],.,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,356.10,1010.10,238.7,1037.0,-170.89,3.58,99.48,LEFT,36,36,[ ],.,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,233.00,1037.70,254.4,353.0,87.53,15.37,219.52,UP,70,37,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,249.90,336.40,119.3,200.4,141.53,5.29,91.16,LEFT,58,38,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,112.90,199.30,85.1,202.5,-174.92,0.87,33.55,LEFT,26,39,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,86.30,204.10,196.5,352.3,-45.86,5.00,125.00,DOWN,40,40,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,197.00,365.00,234.6,228.8,69.99,3.54,70.79,UP,50,41,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,239.60,218.80,324.0,194.2,12.43,2.82,83.07,RIGHT,34,42,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,324.40,193.80,275.6,203.4,-171.54,1.62,53.92,LEFT,30,43,[ 6],6,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,276.50,203.80,406.2,182.3,7.12,4.31,107.67,RIGHT,40,44,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,412.10,187.70,275.5,965.7,-103.63,18.32,213.01,DOWN,86,45,[ ],.,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,272.10,975.20,296.3,1016.3,-49.91,1.12,50.98,DOWN,22,46,[ ],.,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,287.40,1015.90,254.9,211.9,93.19,17.89,241.82,UP,74,47,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,262.40,189.10,194.6,188.7,179.74,2.19,49.71,LEFT,44,48,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,185.40,192.70,128.0,161.8,157.63,1.96,57.68,LEFT,34,49,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,121.80,163.10,116.9,88.3,94.87,1.81,11.06,UP,164,50,"[ 1, 999]",1,RIGHT,28,12256,12230
6,NamingWITHOUTinterference.jpg,23,3,119.80,102.00,158.5,96.0,6.79,1.24,51.47,RIGHT,24,51,"[ 1, 999]",1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,155.40,94.00,120.1,95.1,-178.63,1.12,39.97,LEFT,28,52,"[ 1, 999]",1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,119.40,89.40,168.3,84.5,4.39,1.55,55.43,RIGHT,28,53,[ 1],1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,170.70,74.50,382.6,47.1,5.60,6.90,143.79,RIGHT,48,54,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,388.30,54.70,131.8,83.5,-175.13,8.36,160.73,LEFT,52,55,"[ 1, 999]",1,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,118.00,84.70,396.9,53.4,4.88,9.04,173.92,RIGHT,52,56,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,400.70,62.80,370.1,66.5,-174.81,1.01,41.91,LEFT,24,57,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,374.70,70.10,409.1,71.4,-1.63,1.13,43.33,RIGHT,26,58,[ 5],5,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,406.80,75.90,615.5,72.5,0.70,6.87,143.03,RIGHT,48,59,[ 9],9,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,621.10,80.50,603.6,78.5,175.09,0.58,36.23,LEFT,16,60,[ 9],9,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,610.50,76.70,645.1,74.1,3.24,1.14,43.77,RIGHT,26,61,[ 9],9,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,643.20,79.60,609.0,77.5,177.35,1.12,46.85,LEFT,24,62,[ 9],9,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,612.30,85.30,858.4,84.5,0.14,8.00,160.07,RIGHT,50,63,[ 13],13,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,846.70,88.00,143.6,323.8,-165.65,22.93,249.24,LEFT,92,64,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,127.60,324.10,102.4,308.3,154.38,0.87,36.33,LEFT,24,65,[ 2],2,RIGHT,.,.,.
6,NamingWITHOUTinterference.jpg,23,3,102.20,307.50,134.6,301.0,8.71,1.03,39.58,RIGHT,26,66,[ 2],2,RIGHT,.,.,.
